pass	env	branch	fixture	blocks_poked	failed_pokes	init_time_s	total_poke_time_s	avg_per_block_ms	throughput_blocks_s	checkpoints	samples	gc_events	fault_bursts	peak_rss_mib	p95_rss_mib	peak_pma_rss_mib	peak_pma_size_mib	peak_nockstack_rss_mib	peak_anon_mib	peak_file_mib	minor_faults_delta	major_faults_delta	wall_clock	max_rss_kb	exit_status	profile_path	bench_log	time_log	perf_samples	perf_unique_stacks	perf_summary_json	perf_flamegraph_svg	perf_report_txt	perf_folded	perf_data
2	native	bump PMA	v1	100	0	3.35	1.29	12.88	77.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.84	1193180	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/time.txt	1373	274	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v1/perf.data
2	native	bump PMA	v2	100	0	3.29	1.28	12.83	77.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.78	1192184	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/time.txt	1231	257	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/streaming/v2/perf.data
2	native	btree	v0	100	0	3.34	1.38	13.75	72.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.94	1324612	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/time.txt	1342	265	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v0/perf.data
2	native	btree	v1	100	0	3.54	1.43	14.33	69.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.20	1324472	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/time.txt	1464	274	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v1/perf.data
2	native	btree	v2	100	0	3.41	1.40	14.00	71.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.04	1323560	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/time.txt	1372	262	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/native/btree/v2/perf.data
2	docker	master	v0	100	0	2.33	4.20	41.97	23.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0:06.83	30160	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v0/perf.data
2	docker	master	v1	100	0	2.38	3.93	39.26	25.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0:06.64	30112	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v1/perf.data
2	docker	master	v2	100	0	2.35	3.97	39.67	25.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0:06.65	30124	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/master/v2/perf.data
2	docker	bump PMA	v0	100	0	2.93	1.32	13.23	75.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.96	29492	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v0/perf.data
2	docker	bump PMA	v1	100	0	2.98	1.32	13.25	75.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.49	29104	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v1/perf.data
2	docker	bump PMA	v2	100	0	3.00	1.34	13.41	74.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.48	30744	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/streaming/v2/perf.data
2	docker	btree	v0	100	0	3.10	1.42	14.24	70.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0:05.56	29980	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v0/perf.data
2	docker	btree	v1	100	0	2.98	1.41	14.09	70.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.87	29860	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v1/perf.data
2	docker	btree	v2	100	0	3.04	1.43	14.27	70.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0:04.96	30624	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/profile.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/bench.log	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/time.txt	0	0	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/perf-summary.json	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/perf-flamegraph.svg	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/perf-report.txt	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/perf.folded	/shared/nockchain-ext4-bench/artifacts/runs/20260217_175042-sol-100x2-tracy-perf/runs/pass2/docker/btree/v2/perf.data
